-4.5455	-20	0	0	0	0   0   0   0   0   0   0
-5.1515	-20	0	0	0	0   0   0   0   0   0   0
-5.7576	-20	0	0	0	0   0   0   0   0   0   0
-6.3636	-20	0	0	0	0   0   0   0   0   0   0
-6.9697	-20	0	0	0	0   0   0   0   0   0   0
-7.5758	-20	0	0	0	0   0   0   0   0   0   0
-8.1818	-20	0	0	0	0   0   0   0   0   0   0
-8.7879	-20	0	0	0	0   0   0   0   0   0   0
-9.3939	-20	0	0	0	0   0   0   0   0   0   0
-10	-20	0	0	0	0   0   0   0   0   0   0
-10.606	-20	0	0	0	0   0   0   0   0   0   0
-11.212	-20	0	0	0	0   0   0   0   0   0   0
-11.818	-20	0	0	0	0   0   0   0   0   0   0
-12.424	-20	0	0	0	0   0   0   0   0   0   0
-13.03	-20	0	0	0	0   0   0   0   0   0   0
-13.636	-20	0	0	0	0   0   0   0   0   0   0
-14.242	-20	0	0	0	0   0   0   0   0   0   0
-14.848	-20	0	0	0	0   0   0   0   0   0   0
-15.455	-20	0	0	0	0   0   0   0   0   0   0
-16.061	-20	0	0	0	0   0   0   0   0   0   0
-16.667	-20	0	0	0	0   0   0   0   0   0   0
-17.273	-20	0	0	0	0   0   0   0   0   0   0
-17.879	-20	0	0	0	0   0   0   0   0   0   0
-18.485	-20	0	0	0	0   0   0   0   0   0   0
-19.091	-20	0	0	0	0   0   0   0   0   0   0
-19.697	-20	0	0	0	0   0   0   0   0   0   0
-20.303	-20	0	0	0	0   0   0   0   0   0   0
-20.909	-20	0	0	0	0   0   0   0   0   0   0
-21.515	-20	0	0	0	0   0   0   0   0   0   0
-22.121	-20	0	0	0	0   0   0   0   0   0   0
-22.727	-20	0	0	0	0   0   0   0   0   0   0
-23.333	-20	0	0	0	0   0   0   0   0   0   0
-23.939	-20	0	0	0	0   0   0   0   0   0   0
-24.545	-20	0	0	0	0   0   0   0   0   0   0
-25.152	-20	0	0	0	0   0   0   0   0   0   0
-25.758	-20	0	0	0	0   0   0   0   0   0   0
-26.364	-20	0	0	0	0   0   0   0   0   0   0
-26.97	-20	0	0	0	0   0   0   0   0   0   0
-27.576	-20	0	0	0	0   0   0   0   0   0   0
-28.182	-20	0	0	0	0   0   0   0   0   0   0
-28.788	-20	0	0	0	0   0   0   0   0   0   0
-29.394	-20	0	0	0	0   0   0   0   0   0   0
30	-20	0	0	0	0   0   0   0   0   0   0
29.394	-20	0	0	0	0   0   0   0   0   0   0
28.788	-20	0	0	0	0   0   0   0   0   0   0
28.182	-20	0	0	0	0   0   0   0   0   0   0
27.576	-20	0	0	0	0   0   0   0   0   0   0
26.97	-20	0	0	0	0   0   0   0   0   0   0
26.364	-20	0	0	0	0   0   0   0   0   0   0
25.758	-20	0	0	0	0   0   0   0   0   0   0
25.152	-20	0	0	0	0   0   0   0   0   0   0
24.545	-20	0	0	0	0   0   0   0   0   0   0
23.939	-20	0	0	0	0   0   0   0   0   0   0
23.333	-20	0	0	0	0   0   0   0   0   0   0
22.727	-20	0	0	0	0   0   0   0   0   0   0
22.121	-20	0	0	0	0   0   0   0   0   0   0
21.515	-20	0	0	0	0   0   0   0   0   0   0
20.909	-20	0	0	0	0   0   0   0   0   0   0
20.303	-20	0	0	0	0   0   0   0   0   0   0
19.697	-20	0	0	0	0   0   0   0   0   0   0
19.091	-20	0	0	0	0   0   0   0   0   0   0
18.485	-20	0	0	0	0   0   0   0   0   0   0
17.879	-20	0	0	0	0   0   0   0   0   0   0
17.273	-20	0	0	0	0   0   0   0   0   0   0
16.667	-20	0	0	0	0   0   0   0   0   0   0
16.061	-20	0	0	0	0   0   0   0   0   0   0
15.455	-20	0	0	0	0   0   0   0   0   0   0
14.848	-20	0	0	0	0   0   0   0   0   0   0
14.242	-20	0	0	0	0   0   0   0   0   0   0
13.636	-20	0	0	0	0   0   0   0   0   0   0
13.03	-20	0	0	0	0   0   0   0   0   0   0
12.424	-20	0	0	0	0   0   0   0   0   0   0
11.818	-20	0	0	0	0   0   0   0   0   0   0
11.212	-20	0	0	0	0   0   0   0   0   0   0
10.606	-20	0	0	0	0   0   0   0   0   0   0
10	-20	0	0	0	0   0   0   0   0   0   0
9.3939	-20	0	0	0	0   0   0   0   0   0   0
8.7879	-20	0	0	0	0   0   0   0   0   0   0
8.1818	-20	0	0	0	0   0   0   0   0   0   0
7.5758	-20	0	0	0	0   0   0   0   0   0   0
6.9697	-20	0	0	0	0   0   0   0   0   0   0
6.3636	-20	0	0	0	0   0   0   0   0   0   0
5.7576	-20	0	0	0	0   0   0   0   0   0   0
5.1515	-20	0	0	0	0   0   0   0   0   0   0
4.5455	-20	0	0	0	0   0   0   0   0   0   0
3.9394	-20	0	0	0	0   0   0   0   0   0   0
3.3333	-20	0	0	0	0   0   0   0   0   0   0
2.7273	-20	0	0	0	0   0   0   0   0   0   0
2.1212	-20	0	0	0	0   0   0   0   0   0   0
1.5152	-20	0	0	0	0   0   0   0   0   0   0
0.90909	-20	0	0	0	0
0.30303	-20	0	0	0	0   0   0   0   0   0   0
-0.30303	-20	0	0	0	0   0   0   0   0   0   0
-0.90909	-20	0	0	0	0   0   0   0   0   0   0
-1.5152	-20	0	0	0	0   0   0   0   0   0   0
-2.1212	-20	0	0	0	0   0   0   0   0   0   0
-2.7273	-20	0	0	0	0   0   0   0   0   0   0
-3.3333	-20	0	0	0	0   0   0   0   0   0   0
-3.9394	-20	0	0	0	0   0   0   0   0   0   0
-4.5455	-20	0	0	0	0   0   0   0   0   0   0
-5.1515	-20	0	0	0	0   0   0   0   0   0   0
-5.7576	-20	0	0	0	0   0   0   0   0   0   0
-6.3636	-20	0	0	0	0   0   0   0   0   0   0
-6.9697	-20	0	0	0	0   0   0   0   0   0   0
-7.5758	-20	0	0	0	0   0   0   0   0   0   0
-8.1818	-20	0	0	0	0   0   0   0   0   0   0
-8.7879	-20	0	0	0	0   0   0   0   0   0   0
-9.3939	-20	0	0	0	0   0   0   0   0   0   0
-10	-20	0	0	0	0   0   0   0   0   0   0
-10.606	-20	0	0	0	0   0   0   0   0   0   0
-11.212	-20	0	0	0	0   0   0   0   0   0   0
-11.818	-20	0	0	0	0   0   0   0   0   0   0
-12.424	-20	0	0	0	0   0   0   0   0   0   0
-13.03	-20	0	0	0	0   0   0   0   0   0   0
-13.636	-20	0	0	0	0   0   0   0   0   0   0
-14.242	-20	0	0	0	0   0   0   0   0   0   0
-14.848	-20	0	0	0	0   0   0   0   0   0   0
-15.455	-20	0	0	0	0   0   0   0   0   0   0
-16.061	-20	0	0	0	0   0   0   0   0   0   0
-16.667	-20	0	0	0	0   0   0   0   0   0   0
-17.273	-20	0	0	0	0   0   0   0   0   0   0
-17.879	-20	0	0	0	0   0   0   0   0   0   0
-18.485	-20	0	0	0	0   0   0   0   0   0   0
-19.091	-20	0	0	0	0   0   0   0   0   0   0
-19.697	-20	0	0	0	0   0   0   0   0   0   0
-20.303	-20	0	0	0	0   0   0   0   0   0   0
-20.909	-20	0	0	0	0   0   0   0   0   0   0
-21.515	-20	0	0	0	0   0   0   0   0   0   0
-22.121	-20	0	0	0	0   0   0   0   0   0   0
-22.727	-20	0	0	0	0   0   0   0   0   0   0
-23.333	-20	0	0	0	0   0   0   0   0   0   0
-23.939	-20	0	0	0	0   0   0   0   0   0   0
-24.545	-20	0	0	0	0   0   0   0   0   0   0
-25.152	-20	0	0	0	0   0   0   0   0   0   0
-25.758	-20	0	0	0	0   0   0   0   0   0   0
-26.364	-20	0	0	0	0   0   0   0   0   0   0
-26.97	-20	0	0	0	0   0   0   0   0   0   0
-27.576	-20	0	0	0	0   0   0   0   0   0   0
-28.182	-20	0	0	0	0   0   0   0   0   0   0
-28.788	-20	0	0	0	0   0   0   0   0   0   0
-29.394	-20	0	0	0	0   0   0   0   0   0   0
30	-20	0	0	0	0   0   0   0   0   0   0
29.394	-20	0	0	0	0   0   0   0   0   0   0
28.788	-20	0	0	0	0   0   0   0   0   0   0
28.182	-20	0	0	0	0   0   0   0   0   0   0
27.576	-20	0	0	0	0   0   0   0   0   0   0
26.97	-20	0	0	0	0   0   0   0   0   0   0
26.364	-20	0	0	0	0   0   0   0   0   0   0
25.758	-20	0	0	0	0   0   0   0   0   0   0
25.152	-20	0	0	0	0   0   0   0   0   0   0
24.545	-20	0	0	0	0   0   0   0   0   0   0
23.939	-20	0	0	0	0   0   0   0   0   0   0
23.333	-20	0	0	0	0   0   0   0   0   0   0
22.727	-20	0	0	0	0   0   0   0   0   0   0
22.121	-20	0	0	0	0   0   0   0   0   0   0
21.515	-20	0	0	0	0   0   0   0   0   0   0
20.909	-20	0	0	0	0   0   0   0   0   0   0
20.303	-20	0	0	0	0   0   0   0   0   0   0
19.697	-20	0	0	0	0   0   0   0   0   0   0
19.091	-20	0	0	0	0   0   0   0   0   0   0
18.485	-20	0	0	0	0   0   0   0   0   0   0
17.879	-20	0	0	0	0   0   0   0   0   0   0
17.273	-20	0	0	0	0   0   0   0   0   0   0
16.667	-20	0	0	0	0   0   0   0   0   0   0
16.061	-20	0	0	0	0   0   0   0   0   0   0
15.455	-20	0	0	0	0   0   0   0   0   0   0
14.848	-20	0	0	0	0   0   0   0   0   0   0
14.242	-20	0	0	0	0   0   0   0   0   0   0
13.636	-20	0	0	0	0   0   0   0   0   0   0
13.03	-20	0	0	0	0   0   0   0   0   0   0
12.424	-20	0	0	0	0   0   0   0   0   0   0
11.818	-20	0	0	0	0   0   0   0   0   0   0
11.212	-20	0	0	0	0   0   0   0   0   0   0
10.606	-20	0	0	0	0   0   0   0   0   0   0
10	-20	0	0	0	0   0   0   0   0   0   0
9.3939	-20	0	0	0	0   0   0   0   0   0   0
8.7879	-20	0	0	0	0   0   0   0   0   0   0
8.1818	-20	0	0	0	0   0   0   0   0   0   0
7.5758	-20	0	0	0	0   0   0   0   0   0   0
6.9697	-20	0	0	0	0   0   0   0   0   0   0
6.3636	-20	0	0	0	0   0   0   0   0   0   0
5.7576	-20	0	0	0	0   0   0   0   0   0   0
5.1515	-20	0	0	0	0   0   0   0   0   0   0
4.5455	-20	0	0	0	0   0   0   0   0   0   0
3.9394	-20	0	0	0	0   0   0   0   0   0   0
3.3333	-20	0	0	0	0   0   0   0   0   0   0
2.7273	-20	0	0	0	0   0   0   0   0   0   0
2.1212	-20	0	0	0	0   0   0   0   0   0   0
1.5152	-20	0	0	0	0   0   0   0   0   0   0
0.90909	-20	0	0	0	0
0.30303	-20	0	0	0	0   0   0   0   0   0   0
-0.30303	-20	0	0	0	0   0   0   0   0   0   0
-0.90909	-20	0	0	0	0   0   0   0   0   0   0
-1.5152	-20	0	0	0	0   0   0   0   0   0   0
-2.1212	-20	0	0	0	0   0   0   0   0   0   0
-2.7273	-20	0	0	0	0   0   0   0   0   0   0
-3.3333	-20	0	0	0	0   0   0   0   0   0   0
-3.9394	-20	0	0	0	0   0   0   0   0   0   0
-4.5455	-20	0	0	0	0   0   0   0   0   0   0
-5.1515	-20	0	0	0	0   0   0   0   0   0   0
-5.7576	-20	0	0	0	0   0   0   0   0   0   0
-6.3636	-20	0	0	0	0   0   0   0   0   0   0
-6.9697	-20	0	0	0	0   0   0   0   0   0   0
-7.5758	-20	0	0	0	0   0   0   0   0   0   0
-8.1818	-20	0	0	0	0   0   0   0   0   0   0
-8.7879	-20	0	0	0	0   0   0   0   0   0   0
-9.3939	-20	0	0	0	0   0   0   0   0   0   0
-10	-20	0	0	0	0   0   0   0   0   0   0
-10.606	-20	0	0	0	0   0   0   0   0   0   0
-11.212	-20	0	0	0	0   0   0   0   0   0   0
-11.818	-20	0	0	0	0   0   0   0   0   0   0
-12.424	-20	0	0	0	0   0   0   0   0   0   0
-13.03	-20	0	0	0	0   0   0   0   0   0   0
-13.636	-20	0	0	0	0   0   0   0   0   0   0
-14.242	-20	0	0	0	0   0   0   0   0   0   0
-14.848	-20	0	0	0	0   0   0   0   0   0   0
-15.455	-20	0	0	0	0   0   0   0   0   0   0
-16.061	-20	0	0	0	0   0   0   0   0   0   0
-16.667	-20	0	0	0	0   0   0   0   0   0   0
-17.273	-20	0	0	0	0   0   0   0   0   0   0
-17.879	-20	0	0	0	0   0   0   0   0   0   0
-18.485	-20	0	0	0	0   0   0   0   0   0   0
-19.091	-20	0	0	0	0   0   0   0   0   0   0
-19.697	-20	0	0	0	0   0   0   0   0   0   0
-20.303	-20	0	0	0	0   0   0   0   0   0   0
-20.909	-20	0	0	0	0   0   0   0   0   0   0
-21.515	-20	0	0	0	0   0   0   0   0   0   0
-22.121	-20	0	0	0	0   0   0   0   0   0   0
-22.727	-20	0	0	0	0   0   0   0   0   0   0
-23.333	-20	0	0	0	0   0   0   0   0   0   0
-23.939	-20	0	0	0	0   0   0   0   0   0   0
-24.545	-20	0	0	0	0   0   0   0   0   0   0
-25.152	-20	0	0	0	0   0   0   0   0   0   0
-25.758	-20	0	0	0	0   0   0   0   0   0   0
-26.364	-20	0	0	0	0   0   0   0   0   0   0
-26.97	-20	0	0	0	0   0   0   0   0   0   0
-27.576	-20	0	0	0	0   0   0   0   0   0   0
-28.182	-20	0	0	0	0   0   0   0   0   0   0
-28.788	-20	0	0	0	0   0   0   0   0   0   0
-29.394	-20	0	0	0	0   0   0   0   0   0   0
30	-20	0	0	0	0   0   0   0   0   0   0
29.394	-20	0	0	0	0   0   0   0   0   0   0
28.788	-20	0	0	0	0   0   0   0   0   0   0
28.182	-20	0	0	0	0   0   0   0   0   0   0
27.576	-20	0	0	0	0   0   0   0   0   0   0
26.97	-20	0	0	0	0   0   0   0   0   0   0
26.364	-20	0	0	0	0   0   0   0   0   0   0
25.758	-20	0	0	0	0   0   0   0   0   0   0
25.152	-20	0	0	0	0   0   0   0   0   0   0
24.545	-20	0	0	0	0   0   0   0   0   0   0
23.939	-20	0	0	0	0   0   0   0   0   0   0
23.333	-20	0	0	0	0   0   0   0   0   0   0
22.727	-20	0	0	0	0   0   0   0   0   0   0
22.121	-20	0	0	0	0   0   0   0   0   0   0
21.515	-20	0	0	0	0   0   0   0   0   0   0
20.909	-20	0	0	0	0   0   0   0   0   0   0
20.303	-20	0	0	0	0   0   0   0   0   0   0
19.697	-20	0	0	0	0   0   0   0   0   0   0
19.091	-20	0	0	0	0   0   0   0   0   0   0
18.485	-20	0	0	0	0   0   0   0   0   0   0
17.879	-20	0	0	0	0   0   0   0   0   0   0
17.273	-20	0	0	0	0   0   0   0   0   0   0
16.667	-20	0	0	0	0   0   0   0   0   0   0
16.061	-20	0	0	0	0   0   0   0   0   0   0
15.455	-20	0	0	0	0   0   0   0   0   0   0
14.848	-20	0	0	0	0   0   0   0   0   0   0
14.242	-20	0	0	0	0   0   0   0   0   0   0
13.636	-20	0	0	0	0   0   0   0   0   0   0
13.03	-20	0	0	0	0   0   0   0   0   0   0
12.424	-20	0	0	0	0   0   0   0   0   0   0
11.818	-20	0	0	0	0   0   0   0   0   0   0
11.212	-20	0	0	0	0   0   0   0   0   0   0
10.606	-20	0	0	0	0   0   0   0   0   0   0
10	-20	0	0	0	0   0   0   0   0   0   0
9.3939	-20	0	0	0	0   0   0   0   0   0   0
8.7879	-20	0	0	0	0   0   0   0   0   0   0
8.1818	-20	0	0	0	0   0   0   0   0   0   0
7.5758	-20	0	0	0	0   0   0   0   0   0   0
6.9697	-20	0	0	0	0   0   0   0   0   0   0
6.3636	-20	0	0	0	0   0   0   0   0   0   0
5.7576	-20	0	0	0	0   0   0   0   0   0   0
5.1515	-20	0	0	0	0   0   0   0   0   0   0
4.5455	-20	0	0	0	0   0   0   0   0   0   0
3.9394	-20	0	0	0	0   0   0   0   0   0   0
3.3333	-20	0	0	0	0   0   0   0   0   0   0
2.7273	-20	0	0	0	0   0   0   0   0   0   0
2.1212	-20	0	0	0	0   0   0   0   0   0   0
1.5152	-20	0	0	0	0   0   0   0   0   0   0
0.90909	-20	0	0	0	0
0.30303	-20	0	0	0	0   0   0   0   0   0   0
-0.30303	-20	0	0	0	0   0   0   0   0   0   0
-0.90909	-20	0	0	0	0   0   0   0   0   0   0
-1.5152	-20	0	0	0	0   0   0   0   0   0   0
-2.1212	-20	0	0	0	0   0   0   0   0   0   0
-2.7273	-20	0	0	0	0   0   0   0   0   0   0
-3.3333	-20	0	0	0	0   0   0   0   0   0   0
-3.9394	-20	0	0	0	0   0   0   0   0   0   0
-4.5455	-20	0	0	0	0   0   0   0   0   0   0
-5.1515	-20	0	0	0	0   0   0   0   0   0   0
-5.7576	-20	0	0	0	0   0   0   0   0   0   0
-6.3636	-20	0	0	0	0   0   0   0   0   0   0
-6.9697	-20	0	0	0	0   0   0   0   0   0   0
-7.5758	-20	0	0	0	0   0   0   0   0   0   0
-8.1818	-20	0	0	0	0   0   0   0   0   0   0
-8.7879	-20	0	0	0	0   0   0   0   0   0   0
-9.3939	-20	0	0	0	0   0   0   0   0   0   0
-10	-20	0	0	0	0   0   0   0   0   0   0
-10.606	-20	0	0	0	0   0   0   0   0   0   0
-11.212	-20	0	0	0	0   0   0   0   0   0   0
-11.818	-20	0	0	0	0   0   0   0   0   0   0
-12.424	-20	0	0	0	0   0   0   0   0   0   0
-13.03	-20	0	0	0	0   0   0   0   0   0   0
-13.636	-20	0	0	0	0   0   0   0   0   0   0
-14.242	-20	0	0	0	0   0   0   0   0   0   0
-14.848	-20	0	0	0	0   0   0   0   0   0   0
-15.455	-20	0	0	0	0   0   0   0   0   0   0
-16.061	-20	0	0	0	0   0   0   0   0   0   0
-16.667	-20	0	0	0	0   0   0   0   0   0   0
-17.273	-20	0	0	0	0   0   0   0   0   0   0
-17.879	-20	0	0	0	0   0   0   0   0   0   0
-18.485	-20	0	0	0	0   0   0   0   0   0   0
-19.091	-20	0	0	0	0   0   0   0   0   0   0
-19.697	-20	0	0	0	0   0   0   0   0   0   0
-20.303	-20	0	0	0	0   0   0   0   0   0   0
-20.909	-20	0	0	0	0   0   0   0   0   0   0
-21.515	-20	0	0	0	0   0   0   0   0   0   0
-22.121	-20	0	0	0	0   0   0   0   0   0   0
-22.727	-20	0	0	0	0   0   0   0   0   0   0
-23.333	-20	0	0	0	0   0   0   0   0   0   0
-23.939	-20	0	0	0	0   0   0   0   0   0   0
-24.545	-20	0	0	0	0   0   0   0   0   0   0
-25.152	-20	0	0	0	0   0   0   0   0   0   0
-25.758	-20	0	0	0	0   0   0   0   0   0   0
-26.364	-20	0	0	0	0   0   0   0   0   0   0
-26.97	-20	0	0	0	0   0   0   0   0   0   0
-27.576	-20	0	0	0	0   0   0   0   0   0   0
-28.182	-20	0	0	0	0   0   0   0   0   0   0
-28.788	-20	0	0	0	0   0   0   0   0   0   0
-29.394	-20	0	0	0	0   0   0   0   0   0   0
-27.576	-20	0	0	0	0   0   0   0   0   0   0
-28.182	-20	0	0	0	0   0   0   0   0   0   0
-28.788	-20	0	0	0	0   0   0   0   0   0   0
-29.394	-20	0	0	0	0   0   0   0   0   0   0
